uuuuuuuuunnnnnnrrdbbmccrmabnrdbbmccrmabnrrdbbmccrmabnsmabnunsmabunrrrrrbbmccrmabnrrrdbbmccrmabnsmabnrrdbbmccrmab
uuuuuuuuunnnnnnrrdbbmccrmabnsmsbunrrrbbbmccrmabnrbbbmccrmabnnunsmabundmsmunrrrdbbmccrmabnsmsnunrrdbbmccrmabmunnsmabunrrdbbmccrmab
uuuunnnnnnrrdbbmccrmabnrdbbmcctmabnrdbbmcmrmabnrsmabnrdbbmcmrmabunsmsmmunsbunrrbdbbmccrmabnrrsmssunsmabnsm
uuuuuuunnnnnnrrbbbmuuunrrrdbbmcOrmO
uubnuuuuuuuunnnnnrrrdbbmccdmabnrrdbbmccrmabnrdbbmccdmabnrrdbbmccdmabnrrdbbmccrmabnrdbbmccrmabunsmabnrrdbbb
suuuuuuunnnnnnnrrrdbbmc
nuuuuuuuuuuunnnnnrrdbbmccdmabnrdbbmccrmabnrdbbmccrmabundmabnunrrdbbmccdmab
uuuuuuuunnnnnrrrdbbmccrmabnrdbbmccrmabnrrdbbmcctmabnrrdbbmccrmabunsmabnrdbbmcctmabnunsmsnunsnuuunnrrdbbmcctmabnrrdbbmcctmab
uuuuuuuuuuunnnnnrrdbbmcctmabnrrdbbmccdmabnsmabnssunrrdbbmccrmabnrrdbbmccnmabnrrdbbmccrmab
uuunnnnnrrrdbbmccrmabnrdbbmccnmabnrrdbbmccrmabnrrdbbmcctmabnrrdbbmccmunsmabnu
uuuuuuuunnnnrrrdbbmccrmabnrdbbmccdmabnrrdbbmcctmabnrdbbmcctmabnrdbbmccdmabunsmabnrdbbmc
uuuuuuuunnnnnnnnrrdbbmcctmabnrdbbmccrmabnrrdbbmccnmabnsmabnrrrdbbmccrmabnunsmabnrrdbbmcctmab
uuuuunnnnrrdbbmccdmabnrrdbbmccrmabnrrdbbmunsmabnrdbbmccdmabnrdbbmccdmabunsmabnrrdbbmccrmabunsmabnunrrdbbmccrmab
uuuuuunnnnrrrdbbmccdmabnrrdbbmccrmabnrdbbmccdmabmund
uuuuunnnnnsbuuuuuunnnrrdbbmccd
uuunnnnnnrrdbbmccdmnbnrdbbmccdmabnrrrdbbmccrmabnrrdbbmcctmabunsmabnunnrrdbbmccrmabnunnmabmuuuuunrrrrdbbmccrmab
uuuunnnnnnuuuunnrrdbbmccdmabnrdbbmccunsmsmunrrrrrdbbmccdmabnsmabnmsundmuuuunrrrdbbmcc
